time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
21.759670,-1.022834,-0.899381,0.006206,0.009624
21.764668,-1.022804,-0.899323,0.005792,0.009266
21.769665,-1.022776,-0.899287,0.005609,0.009001
21.774662,-1.022747,-0.899232,0.005841,0.009396
21.779659,-1.022717,-0.899194,0.006062,0.009563
21.784657,-1.022687,-0.899136,0.006080,0.009675
21.789654,-1.022656,-0.899098,0.005913,0.009620
21.794651,-1.022628,-0.899041,0.005593,0.009113
21.799648,-1.022600,-0.899005,0.005685,0.009086
21.804646,-1.022571,-0.898950,0.005802,0.009260
21.809643,-1.022542,-0.898913,0.005575,0.009151
21.814640,-1.022515,-0.898859,0.005359,0.008845
21.819637,-1.022489,-0.898824,0.005095,0.008570
21.824635,-1.022464,-0.898772,0.005041,0.008526
21.829632,-1.022439,-0.898738,0.004774,0.008479
21.834629,-1.022418,-0.898689,0.003973,0.007447
21.839626,-1.022400,-0.898660,0.003121,0.006812
21.844624,-1.022388,-0.898622,0.002183,0.005561
21.849621,-1.022378,-0.898600,0.001901,0.005194
21.854618,-1.022368,-0.898568,0.002086,0.005411
21.859615,-1.022356,-0.898547,0.002717,0.005808
21.864613,-1.022338,-0.898509,0.004037,0.007257
21.869610,-1.022314,-0.898479,0.005161,0.008289
21.874607,-1.022287,-0.898427,0.005602,0.008931
21.879604,-1.022259,-0.898392,0.005512,0.008923
21.884602,-1.022232,-0.898339,0.005224,0.008715
21.889599,-1.022209,-0.898304,0.004424,0.008132
21.894596,-1.022190,-0.898258,0.003299,0.006902
21.899593,-1.022176,-0.898231,0.002682,0.006229
21.904591,-1.022163,-0.898194,0.002343,0.005769
21.909588,-1.022153,-0.898172,0.001770,0.005318
21.914585,-1.022146,-0.898141,0.001131,0.004737
21.919582,-1.022142,-0.898123,0.000537,0.004010
21.924580,-1.022141,-0.898099,0.000183,0.003569
21.929577,-1.022142,-0.898085,-0.000433,0.003117
21.934574,-1.022146,-0.898068,-0.001178,0.002234
21.939571,-1.022153,-0.898060,-0.001442,0.001986
21.944569,-1.022161,-0.898048,-0.001541,0.001726
21.949566,-1.022168,-0.898042,-0.001502,0.001737
21.954563,-1.022175,-0.898031,-0.001302,0.001905
21.959560,-1.022181,-0.898023,-0.001078,0.002080
21.964558,-1.022187,-0.898011,-0.001216,0.001993
21.969555,-1.022192,-0.898002,-0.000713,0.002400
21.974552,-1.022194,-0.897986,-0.000254,0.003002
21.979549,-1.022193,-0.897974,0.000272,0.003447
21.984547,-1.022190,-0.897952,0.000851,0.004172
21.989544,-1.022184,-0.897935,0.001383,0.004664
21.994541,-1.022176,-0.897906,0.001922,0.005185
21.999538,-1.022165,-0.897885,0.002545,0.005741
22.004536,-1.022151,-0.897850,0.002772,0.006139
22.009533,-1.022138,-0.897825,0.002661,0.006087
22.014530,-1.022126,-0.897789,0.002332,0.005710
22.019527,-1.022114,-0.897766,0.002202,0.005687
22.024525,-1.022104,-0.897733,0.001815,0.005252
22.029522,-1.022097,-0.897712,0.001473,0.004911
22.034519,-1.022089,-0.897683,0.001436,0.004713
22.039516,-1.022079,-0.897664,0.002359,0.005384
22.044514,-1.022065,-0.897630,0.003204,0.006386
22.049511,-1.022047,-0.897604,0.003758,0.007038
22.054508,-1.022029,-0.897561,0.003697,0.007089
22.059505,-1.022011,-0.897533,0.003570,0.006993
22.064503,-1.021994,-0.897492,0.003244,0.006636
22.069500,-1.021980,-0.897466,0.002434,0.006046
22.074497,-1.021970,-0.897431,0.001721,0.005092
22.079494,-1.021963,-0.897411,0.001400,0.004864
22.084492,-1.021957,-0.897383,0.000969,0.004328
22.089489,-1.021952,-0.897366,0.000998,0.004289
22.094486,-1.021948,-0.897341,0.000643,0.004023
22.099483,-1.021946,-0.897325,0.000290,0.003626
22.104481,-1.021945,-0.897303,0.000479,0.003830
22.109478,-1.021942,-0.897288,0.000693,0.004026
22.114475,-1.021938,-0.897264,0.000752,0.004029
22.119473,-1.021935,-0.897247,0.000390,0.003801
22.124470,-1.021935,-0.897226,-0.000275,0.003050
22.129467,-1.021938,-0.897214,-0.000617,0.002690
22.134464,-1.021941,-0.897199,-0.000857,0.002354
22.139462,-1.021947,-0.897190,-0.001147,0.002049
22.144459,-1.021953,-0.897178,-0.001216,0.001972
22.149456,-1.021959,-0.897170,-0.001139,0.002063
22.154453,-1.021963,-0.897157,-0.000535,0.002604
22.159451,-1.021963,-0.897146,-0.000015,0.003045
22.164448,-1.021963,-0.897126,0.000212,0.003409
22.169445,-1.021962,-0.897113,0.000100,0.003389
22.174442,-1.021962,-0.897093,-0.000128,0.003038
22.179440,-1.021962,-0.897081,0.000039,0.003094
22.184437,-1.021960,-0.897061,0.000767,0.003837
22.189434,-1.021956,-0.897045,0.000740,0.003915
22.194431,-1.021952,-0.897022,0.000781,0.003805
22.199429,-1.021948,-0.897007,0.001007,0.003897
22.204426,-1.021941,-0.896983,0.001615,0.004497
22.209423,-1.021931,-0.896964,0.002099,0.005012
22.214420,-1.021919,-0.896934,0.002342,0.005326
22.219418,-1.021909,-0.896913,0.002137,0.005103
22.224415,-1.021899,-0.896882,0.001956,0.004938
22.229412,-1.021890,-0.896863,0.001592,0.004741
22.234409,-1.021883,-0.896835,0.001349,0.004318
22.239407,-1.021876,-0.896818,0.001290,0.004310
22.244404,-1.021869,-0.896793,0.001371,0.004227
22.249401,-1.021863,-0.896776,0.001313,0.004282
22.254398,-1.021856,-0.896751,0.001232,0.004139
22.259396,-1.021850,-0.896734,0.001140,0.004137
22.264393,-1.021844,-0.896710,0.001419,0.004318
22.269390,-1.021836,-0.896692,0.001685,0.004491
22.274387,-1.021828,-0.896665,0.001498,0.004423
22.279385,-1.021821,-0.896647,0.001372,0.004374
22.284382,-1.021816,-0.896622,0.000811,0.003844
22.289379,-1.021814,-0.896607,0.000239,0.003328
22.294376,-1.021813,-0.896587,0.000095,0.003135
22.299374,-1.021813,-0.896575,-0.000293,0.002683
22.304371,-1.021816,-0.896560,-0.000726,0.002197
22.309368,-1.021819,-0.896551,-0.000548,0.002274
22.314365,-1.021821,-0.896537,-0.000058,0.002829
22.319363,-1.021817,-0.896524,0.001194,0.003791
22.324360,-1.021809,-0.896499,0.001995,0.004942
22.329357,-1.021797,-0.896478,0.002611,0.005427
22.334354,-1.021782,-0.896445,0.003341,0.006173
22.339352,-1.021763,-0.896419,0.004035,0.006882
22.344349,-1.021741,-0.896377,0.004444,0.007476
22.349346,-1.021719,-0.896347,0.004313,0.007460
22.354343,-1.021698,-0.896302,0.004345,0.007386
22.359341,-1.021674,-0.896273,0.004904,0.007800
22.364338,-1.021649,-0.896225,0.005015,0.008021
22.369335,-1.021626,-0.896193,0.004356,0.007583
22.374332,-1.021607,-0.896150,0.003520,0.006488
22.379330,-1.021591,-0.896125,0.002965,0.006037
22.384327,-1.021577,-0.896090,0.002740,0.005558
22.389324,-1.021563,-0.896068,0.002886,0.005519
22.394321,-1.021547,-0.896034,0.003333,0.006089
22.399319,-1.021529,-0.896009,0.003889,0.006476
22.404316,-1.021507,-0.895968,0.004684,0.007486
22.409313,-1.021483,-0.895937,0.004869,0.007805
22.414310,-1.021458,-0.895890,0.005095,0.007988
22.419308,-1.021432,-0.895858,0.005353,0.008271
22.424305,-1.021403,-0.895807,0.005837,0.008831
22.429302,-1.021372,-0.895771,0.006539,0.009497
22.434299,-1.021339,-0.895713,0.006706,0.009801
22.439297,-1.021305,-0.895674,0.006700,0.009731
22.444294,-1.021272,-0.895616,0.006660,0.009770
22.449291,-1.021239,-0.895577,0.006443,0.009573
22.454288,-1.021208,-0.895520,0.006057,0.009201
22.459286,-1.021181,-0.895484,0.005054,0.008344
22.464283,-1.021159,-0.895436,0.004009,0.007225
22.469280,-1.021141,-0.895408,0.003132,0.006501
22.474277,-1.021127,-0.895370,0.002491,0.005717
22.479275,-1.021117,-0.895348,0.002056,0.005309
22.484272,-1.021107,-0.895317,0.001956,0.005114
22.489269,-1.021096,-0.895296,0.002293,0.005251
22.494267,-1.021084,-0.895263,0.002492,0.005542
22.499264,-1.021071,-0.895241,0.002758,0.005706
22.504261,-1.021056,-0.895206,0.003237,0.006300
22.509258,-1.021040,-0.895180,0.003001,0.006247
22.514256,-1.021026,-0.895144,0.002740,0.005812
22.519253,-1.021012,-0.895121,0.002822,0.005753
22.524250,-1.020996,-0.895086,0.003549,0.006479
22.529247,-1.020976,-0.895059,0.004588,0.007269
22.534245,-1.020950,-0.895013,0.005389,0.008379
22.539242,-1.020921,-0.894979,0.006223,0.008991
22.544239,-1.020888,-0.894923,0.006677,0.009658
22.549236,-1.020854,-0.894884,0.006931,0.009827
22.554234,-1.020819,-0.894824,0.007189,0.010244
22.559231,-1.020782,-0.894783,0.007433,0.010341
22.564228,-1.020744,-0.894720,0.007740,0.010789
22.569225,-1.020705,-0.894677,0.007860,0.010802
22.574223,-1.020665,-0.894612,0.008055,0.010988
22.579220,-1.020624,-0.894567,0.008347,0.011184
22.584217,-1.020581,-0.894499,0.008594,0.011565
22.589214,-1.020538,-0.894453,0.008685,0.011598
22.594212,-1.020495,-0.894383,0.008582,0.011547
22.599209,-1.020452,-0.894337,0.008642,0.011567
22.604206,-1.020409,-0.894268,0.008487,0.011376
22.609203,-1.020368,-0.894223,0.007991,0.011079
22.614201,-1.020330,-0.894158,0.007023,0.010012
22.619198,-1.020299,-0.894119,0.005886,0.009126
22.624195,-1.020272,-0.894067,0.005021,0.008038
22.629192,-1.020248,-0.894035,0.004641,0.007802
22.634190,-1.020225,-0.893988,0.004557,0.007609
22.639187,-1.020203,-0.893958,0.004391,0.007450
22.644184,-1.020182,-0.893915,0.003787,0.006852
22.649181,-1.020167,-0.893888,0.002572,0.005773
22.654179,-1.020157,-0.893856,0.001538,0.004484
22.659176,-1.020151,-0.893839,0.001108,0.004134
22.664173,-1.020147,-0.893815,0.000685,0.003636
22.669170,-1.020143,-0.893801,0.000901,0.003694
22.674168,-1.020136,-0.893777,0.001616,0.004527
22.679165,-1.020127,-0.893758,0.002113,0.004944
22.684162,-1.020115,-0.893728,0.002535,0.005499
22.689159,-1.020102,-0.893706,0.002618,0.005569
22.694157,-1.020090,-0.893672,0.002453,0.005467
22.699154,-1.020077,-0.893650,0.002354,0.005523
22.704151,-1.020067,-0.893618,0.001712,0.004869
22.709148,-1.020062,-0.893600,0.000770,0.004037
22.714146,-1.020059,-0.893576,0.000611,0.003740
22.719143,-1.020056,-0.893561,0.000469,0.003677
22.724140,-1.020054,-0.893540,0.000445,0.003558
22.729137,-1.020052,-0.893525,0.000443,0.003602
22.734135,-1.020049,-0.893503,0.000442,0.003737
22.739132,-1.020047,-0.893489,0.000510,0.003732
22.744129,-1.020043,-0.893466,0.000874,0.004092
22.749126,-1.020038,-0.893449,0.001336,0.004449
22.754124,-1.020030,-0.893421,0.001646,0.004898
22.759121,-1.020021,-0.893402,0.001725,0.005009
22.764118,-1.020013,-0.893372,0.001655,0.004945
22.769115,-1.020005,-0.893352,0.001559,0.004882
22.774113,-1.019998,-0.893323,0.001168,0.004446
22.779110,-1.019993,-0.893306,0.000901,0.004199
22.784107,-1.019989,-0.893281,0.000719,0.003869
22.789104,-1.019987,-0.893266,0.000069,0.003337
22.794102,-1.019987,-0.893247,-0.000078,0.003023
22.799099,-1.019988,-0.893235,0.000043,0.002895
22.804096,-1.019987,-0.893216,0.000194,0.003226
22.809093,-1.019984,-0.893203,0.000600,0.003590
22.814091,-1.019980,-0.893181,0.000910,0.004011
22.819088,-1.019974,-0.893165,0.001618,0.004524
22.824085,-1.019964,-0.893135,0.002220,0.005386
22.829082,-1.019952,-0.893113,0.002406,0.005547
22.834080,-1.019940,-0.893080,0.002279,0.005484
22.839077,-1.019930,-0.893058,0.001921,0.005276
22.844074,-1.019922,-0.893028,0.001541,0.004795
22.849072,-1.019915,-0.893009,0.001489,0.004679
22.854069,-1.019906,-0.892980,0.001828,0.005144
22.859066,-1.019897,-0.892959,0.001830,0.005310
22.864063,-1.019888,-0.892928,0.001884,0.005202
22.869061,-1.019878,-0.892907,0.002008,0.005329
22.874058,-1.019868,-0.892875,0.001648,0.004955
22.879055,-1.019862,-0.892855,0.001143,0.004537
22.884052,-1.019858,-0.892830,0.000757,0.003987
22.889050,-1.019854,-0.892813,0.000554,0.004017
22.894047,-1.019853,-0.892790,-0.000014,0.003439
22.899044,-1.019854,-0.892777,-0.000301,0.003076
22.904041,-1.019856,-0.892759,-0.000473,0.003014
22.909039,-1.019860,-0.892747,-0.000800,0.002735
22.914036,-1.019865,-0.892731,-0.001139,0.002360
22.919033,-1.019871,-0.892722,-0.001474,0.002044
22.924030,-1.019880,-0.892710,-0.001942,0.001583
22.929028,-1.019892,-0.892705,-0.002795,0.000911
22.934025,-1.019907,-0.892701,-0.003222,0.000314
22.939022,-1.019923,-0.892699,-0.003211,0.000297
22.944019,-1.019940,-0.892698,-0.003350,0.000123
22.949017,-1.019956,-0.892697,-0.003014,0.000321
22.954014,-1.019971,-0.892694,-0.003024,0.000526
22.959011,-1.019987,-0.892693,-0.003352,0.000244
22.964008,-1.020005,-0.892693,-0.003784,-0.000367
22.969006,-1.020024,-0.892694,-0.003783,-0.000440
22.974003,-1.020044,-0.892697,-0.004189,-0.000735
22.979000,-1.020067,-0.892700,-0.004747,-0.001138
22.983997,-1.020092,-0.892709,-0.005166,-0.001732
22.988995,-1.020119,-0.892716,-0.005502,-0.002043
22.993992,-1.020148,-0.892729,-0.005817,-0.002478
22.998989,-1.020177,-0.892739,-0.005734,-0.002391
23.003986,-1.020205,-0.892754,-0.005530,-0.002258
23.008984,-1.020231,-0.892763,-0.005220,-0.001948
23.013981,-1.020257,-0.892774,-0.005281,-0.002018
23.018978,-1.020285,-0.892783,-0.005653,-0.002272
23.023975,-1.020313,-0.892797,-0.005640,-0.002430
23.028973,-1.020341,-0.892807,-0.005603,-0.002376
23.033970,-1.020369,-0.892821,-0.005532,-0.002327
23.038967,-1.020396,-0.892830,-0.005336,-0.002203
23.043964,-1.020422,-0.892843,-0.004969,-0.001726
23.048962,-1.020445,-0.892849,-0.004400,-0.001187
23.053959,-1.020465,-0.892855,-0.003845,-0.000505
23.058956,-1.020483,-0.892857,-0.003063,-0.000019
23.063953,-1.020494,-0.892854,-0.001670,0.001592
23.068951,-1.020499,-0.892847,-0.000771,0.002358
23.073948,-1.020501,-0.892831,-0.000015,0.003278
23.078945,-1.020499,-0.892817,0.000690,0.003956
23.083942,-1.020494,-0.892792,0.001255,0.004682
23.088940,-1.020486,-0.892773,0.001435,0.004929
23.093937,-1.020480,-0.892744,0.001035,0.004579
23.098934,-1.020477,-0.892726,0.000434,0.004071
23.103931,-1.020476,-0.892703,0.000057,0.003630
23.108929,-1.020478,-0.892689,-0.000844,0.002936
23.113926,-1.020485,-0.892673,-0.001793,0.001839
23.118923,-1.020498,-0.892667,-0.003165,0.000712
23.123920,-1.020518,-0.892666,-0.004546,-0.000937
23.128918,-1.020544,-0.892671,-0.005631,-0.001861
23.133915,-1.020574,-0.892684,-0.006423,-0.002926
23.138912,-1.020607,-0.892696,-0.006491,-0.003197
23.143909,-1.020639,-0.892715,-0.006330,-0.002974
23.148907,-1.020670,-0.892727,-0.006137,-0.002776
23.153904,-1.020701,-0.892743,-0.006127,-0.002639
23.158901,-1.020732,-0.892754,-0.006286,-0.002689
23.163898,-1.020764,-0.892771,-0.006454,-0.003015
23.168896,-1.020797,-0.892783,-0.006735,-0.003104
23.173893,-1.020831,-0.892802,-0.007098,-0.003516
23.178890,-1.020869,-0.892817,-0.007768,-0.004053
23.183887,-1.020910,-0.892843,-0.008593,-0.004970
23.188885,-1.020957,-0.892864,-0.009840,-0.006020
23.193882,-1.021009,-0.892902,-0.010865,-0.007340
23.198879,-1.021066,-0.892932,-0.011640,-0.007949
23.203876,-1.021125,-0.892981,-0.011758,-0.008342
23.208874,-1.021185,-0.893015,-0.011994,-0.008585
23.213871,-1.021246,-0.893067,-0.012651,-0.009190
23.218868,-1.021311,-0.893104,-0.013237,-0.009646
23.223866,-1.021377,-0.893163,-0.013106,-0.009729
23.228863,-1.021441,-0.893201,-0.012566,-0.009274
23.233860,-1.021503,-0.893256,-0.011982,-0.008703
23.238857,-1.021560,-0.893290,-0.011134,-0.007994
23.243855,-1.021613,-0.893336,-0.010262,-0.006914
23.248852,-1.021663,-0.893363,-0.009977,-0.006515
23.253849,-1.021713,-0.893403,-0.009951,-0.006542
23.258846,-1.021762,-0.893429,-0.009711,-0.006433
23.263844,-1.021810,-0.893467,-0.009596,-0.006191
23.268841,-1.021859,-0.893492,-0.009794,-0.006421
23.273838,-1.021908,-0.893531,-0.009798,-0.006430
23.278835,-1.021957,-0.893556,-0.009714,-0.006373
23.283833,-1.022006,-0.893594,-0.009662,-0.006303
23.288830,-1.022052,-0.893619,-0.009130,-0.005831
23.293827,-1.022095,-0.893653,-0.008095,-0.004788
23.298824,-1.022132,-0.893671,-0.006949,-0.003816
23.303822,-1.022163,-0.893691,-0.005862,-0.002551
23.308819,-1.022189,-0.893701,-0.004571,-0.001598
23.313816,-1.022208,-0.893707,-0.003452,-0.000048
23.318813,-1.022223,-0.893707,-0.002705,0.000447
23.323811,-1.022235,-0.893702,-0.002107,0.001367
23.328808,-1.022246,-0.893696,-0.002289,0.001122
23.333805,-1.022257,-0.893689,-0.002014,0.001415
23.338802,-1.022264,-0.893683,-0.000863,0.002136
23.343800,-1.022263,-0.893666,0.001008,0.004322
23.348797,-1.022254,-0.893648,0.002218,0.005433
23.353794,-1.022241,-0.893613,0.002695,0.006044
23.358791,-1.022227,-0.893589,0.002919,0.006356
23.363789,-1.022213,-0.893551,0.002355,0.005967
23.368786,-1.022205,-0.893528,0.001209,0.005072
23.373783,-1.022203,-0.893501,-0.000271,0.003405
23.378780,-1.022208,-0.893488,-0.001359,0.002444
23.383778,-1.022217,-0.893476,-0.002082,0.001431
23.388775,-1.022228,-0.893471,-0.002311,0.001129
23.393772,-1.022240,-0.893464,-0.002182,0.001216
23.398769,-1.022250,-0.893459,-0.002158,0.001248
23.403767,-1.022261,-0.893452,-0.001960,0.001412
23.408764,-1.022271,-0.893446,-0.002082,0.001398
23.413761,-1.022281,-0.893438,-0.002116,0.001350
23.418758,-1.022292,-0.893432,-0.002099,0.001362
23.423756,-1.022303,-0.893425,-0.002419,0.001121
23.428753,-1.022316,-0.893420,-0.002505,0.000972
23.433750,-1.022328,-0.893414,-0.002256,0.001230
23.438747,-1.022339,-0.893409,-0.002129,0.001326
23.443745,-1.022348,-0.893401,-0.001613,0.001873
23.448742,-1.022355,-0.893393,-0.001510,0.002077
23.453739,-1.022363,-0.893381,-0.001646,0.001906
23.458736,-1.022371,-0.893373,-0.001563,0.001951
23.463734,-1.022379,-0.893362,-0.001383,0.002091
23.468731,-1.022385,-0.893353,-0.001140,0.002397
23.473728,-1.022391,-0.893339,-0.001268,0.002302
23.478725,-1.022398,-0.893330,-0.001317,0.002197
23.483723,-1.022403,-0.893316,-0.001119,0.002410
23.488720,-1.022407,-0.893306,-0.000526,0.002802
23.493717,-1.022409,-0.893287,-0.000320,0.003181
23.498714,-1.022411,-0.893275,-0.000503,0.003144
23.503712,-1.022414,-0.893257,-0.000748,0.002884
23.508709,-1.022419,-0.893246,-0.001202,0.002453
23.513706,-1.022426,-0.893232,-0.001536,0.001971
23.518703,-1.022435,-0.893224,-0.001897,0.001747
23.523701,-1.022445,-0.893214,-0.002040,0.001534
23.528698,-1.022456,-0.893208,-0.002293,0.001289
23.533695,-1.022468,-0.893202,-0.002525,0.000929
23.538692,-1.022482,-0.893198,-0.002888,0.000678
23.543690,-1.022498,-0.893195,-0.003498,-0.000026
23.548687,-1.022516,-0.893196,-0.003521,-0.000241
23.553684,-1.022532,-0.893196,-0.003078,0.000254
23.558681,-1.022546,-0.893195,-0.002664,0.000488
23.563679,-1.022557,-0.893190,-0.001748,0.001497
23.568676,-1.022564,-0.893184,-0.001087,0.001946
23.573673,-1.022567,-0.893170,-0.000511,0.002676
23.578671,-1.022567,-0.893159,0.000449,0.003431
23.583668,-1.022561,-0.893136,0.001498,0.004650
23.588665,-1.022551,-0.893117,0.002475,0.005502
23.593662,-1.022535,-0.893081,0.003637,0.006875
23.598660,-1.022513,-0.893053,0.004718,0.007689
23.603657,-1.022486,-0.893004,0.005832,0.008935
23.608654,-1.022453,-0.892967,0.007032,0.009960
23.613651,-1.022416,-0.892905,0.007774,0.010915
23.618649,-1.022376,-0.892862,0.007954,0.011103
23.623646,-1.022336,-0.892795,0.008087,0.011163
23.628643,-1.022294,-0.892750,0.008770,0.011658
23.633640,-1.022249,-0.892678,0.009232,0.012291
23.638638,-1.022202,-0.892629,0.009450,0.012411
23.643635,-1.022153,-0.892553,0.010211,0.013338
23.648632,-1.022099,-0.892499,0.010944,0.013865
23.653629,-1.022042,-0.892413,0.011703,0.014862
23.658627,-1.021982,-0.892354,0.012362,0.015239
23.663624,-1.021917,-0.892260,0.013321,0.016361
23.668621,-1.021848,-0.892194,0.014177,0.017087
23.673618,-1.021776,-0.892090,0.014560,0.017738
23.678616,-1.021703,-0.892019,0.014767,0.017883
23.683613,-1.021627,-0.891911,0.015267,0.018452
23.688610,-1.021550,-0.891837,0.015716,0.018745
23.693607,-1.021470,-0.891723,0.016030,0.019175
23.698605,-1.021389,-0.891646,0.016072,0.019262
23.703602,-1.021309,-0.891531,0.016096,0.019142
23.708599,-1.021229,-0.891454,0.016084,0.019083
23.713596,-1.021148,-0.891339,0.015951,0.019079
23.718594,-1.021069,-0.891263,0.015864,0.019047
23.723591,-1.020990,-0.891149,0.015549,0.018741
23.728588,-1.020915,-0.891075,0.014794,0.018208
23.733585,-1.020844,-0.890968,0.013781,0.017125
23.738583,-1.020778,-0.890900,0.012894,0.016337
23.743580,-1.020716,-0.890804,0.012096,0.015398
23.748577,-1.020657,-0.890743,0.011601,0.014907
23.753574,-1.020599,-0.890654,0.011633,0.014876
23.758572,-1.020541,-0.890594,0.011554,0.014818
23.763569,-1.020484,-0.890506,0.011218,0.014408
23.768566,-1.020429,-0.890449,0.010687,0.013926
23.773563,-1.020378,-0.890366,0.010135,0.013373
23.778561,-1.020328,-0.890312,0.009746,0.013063
23.783558,-1.020280,-0.890235,0.009383,0.012536
23.788555,-1.020234,-0.890185,0.009233,0.012388
23.793552,-1.020189,-0.890111,0.009038,0.012240
23.798550,-1.020145,-0.890062,0.008499,0.011867
23.803547,-1.020103,-0.889992,0.008279,0.011451
23.808544,-1.020062,-0.889947,0.008053,0.011232
23.813541,-1.020023,-0.889880,0.007750,0.010786
23.818539,-1.019985,-0.889837,0.007495,0.010527
23.823536,-1.019948,-0.889774,0.007338,0.010344
23.828533,-1.019911,-0.889733,0.007490,0.010463
23.833530,-1.019873,-0.889670,0.007564,0.010590
23.838528,-1.019835,-0.889627,0.007878,0.010807
23.843525,-1.019794,-0.889562,0.008307,0.011295
23.848522,-1.019751,-0.889516,0.008987,0.011756
23.853519,-1.019703,-0.889444,0.009978,0.012896
23.858517,-1.019650,-0.889391,0.010936,0.013712
23.863514,-1.019595,-0.889307,0.011160,0.014182
23.868511,-1.019538,-0.889251,0.011299,0.014158
23.873508,-1.019482,-0.889166,0.011177,0.014130
23.878506,-1.019427,-0.889109,0.010966,0.013884
23.883503,-1.019372,-0.889026,0.011116,0.014127
23.888500,-1.019315,-0.888969,0.011268,0.014351
23.893497,-1.019261,-0.888883,0.010438,0.013636
23.898495,-1.019214,-0.888830,0.008866,0.012239
23.903492,-1.019173,-0.888760,0.007627,0.010774
23.908489,-1.019139,-0.888718,0.006251,0.009686
23.913486,-1.019113,-0.888663,0.004707,0.007841
23.918484,-1.019093,-0.888633,0.003492,0.006809
23.923481,-1.019078,-0.888594,0.002744,0.005881
23.928478,-1.019066,-0.888571,0.002279,0.005604
23.933475,-1.019055,-0.888538,0.002306,0.005454
23.938473,-1.019043,-0.888516,0.002380,0.005395
23.943470,-1.019030,-0.888483,0.002752,0.005900
23.948467,-1.019016,-0.888459,0.002975,0.006257
23.953465,-1.019002,-0.888422,0.002535,0.005828
23.958462,-1.018990,-0.888399,0.002328,0.005661
23.963459,-1.018979,-0.888365,0.002043,0.005377
23.968456,-1.018971,-0.888344,0.001470,0.004910
23.973454,-1.018965,-0.888316,0.000812,0.004158
23.978451,-1.018963,-0.888299,0.000296,0.003839
23.983448,-1.018963,-0.888277,-0.000241,0.003220
23.988445,-1.018965,-0.888265,-0.000599,0.002899
23.993443,-1.018969,-0.888249,-0.001099,0.002369
23.998440,-1.018977,-0.888240,-0.001880,0.001666
24.003437,-1.018989,-0.888231,-0.002579,0.000907
24.008434,-1.019003,-0.888228,-0.003000,0.000608
24.013432,-1.019020,-0.888226,-0.003690,-0.000315
24.018429,-1.019040,-0.888228,-0.004311,-0.000843
24.023426,-1.019064,-0.888234,-0.004957,-0.001567
24.028423,-1.019090,-0.888241,-0.005399,-0.001993
24.033421,-1.019118,-0.888254,-0.005825,-0.002629
24.038418,-1.019148,-0.888265,-0.005959,-0.002853
24.043415,-1.019178,-0.888282,-0.006164,-0.002989
24.048412,-1.019208,-0.888293,-0.005953,-0.002849
24.053410,-1.019237,-0.888310,-0.005685,-0.002521
24.058407,-1.019266,-0.888320,-0.005786,-0.002570
24.063404,-1.019295,-0.888336,-0.005791,-0.002618
24.068401,-1.019325,-0.888346,-0.006168,-0.002759
24.073399,-1.019356,-0.888364,-0.006442,-0.003291
24.078396,-1.019389,-0.888378,-0.006371,-0.003355
24.083393,-1.019420,-0.888397,-0.006040,-0.003019
24.088390,-1.019448,-0.888409,-0.005407,-0.002498
24.093388,-1.019473,-0.888422,-0.004744,-0.001705
24.098385,-1.019495,-0.888429,-0.004219,-0.001289
24.103382,-1.019515,-0.888435,-0.003913,-0.000820
24.108379,-1.019535,-0.888438,-0.004163,-0.001041
24.113377,-1.019557,-0.888445,-0.004245,-0.001214
24.118374,-1.019578,-0.888450,-0.004359,-0.001265
24.123371,-1.019600,-0.888458,-0.004315,-0.001305
24.128368,-1.019621,-0.888463,-0.004187,-0.001347
24.133366,-1.019641,-0.888470,-0.003878,-0.000966
24.138363,-1.019660,-0.888474,-0.003478,-0.000597
24.143360,-1.019677,-0.888477,-0.003364,-0.000315
24.148357,-1.019694,-0.888478,-0.003530,-0.000373
24.153355,-1.019713,-0.888481,-0.003985,-0.000927
24.158352,-1.019733,-0.888485,-0.003905,-0.000969
24.163349,-1.019751,-0.888490,-0.003451,-0.000480
24.168346,-1.019768,-0.888492,-0.003218,-0.000414
24.173344,-1.019782,-0.888493,-0.002814,0.000212
24.178341,-1.019796,-0.888492,-0.002830,0.000348
24.183338,-1.019812,-0.888491,-0.003255,-0.000106
24.188335,-1.019829,-0.888492,-0.003558,-0.000365
24.193333,-1.019848,-0.888494,-0.003893,-0.000761
24.198330,-1.019869,-0.888498,-0.004633,-0.001258
24.203327,-1.019895,-0.888508,-0.005578,-0.002358
24.208324,-1.019925,-0.888518,-0.006320,-0.003088
24.213322,-1.019958,-0.888538,-0.006723,-0.003759
24.218319,-1.019992,-0.888553,-0.006727,-0.003733
24.223316,-1.020025,-0.888575,-0.006667,-0.003729
24.228313,-1.020058,-0.888590,-0.006716,-0.003649
24.233311,-1.020094,-0.888613,-0.007400,-0.004303
24.238308,-1.020133,-0.888631,-0.007957,-0.004900
24.243305,-1.020173,-0.888661,-0.007989,-0.004988
24.248302,-1.020213,-0.888681,-0.007832,-0.004968
24.253300,-1.020251,-0.888710,-0.007388,-0.004538
24.258297,-1.020286,-0.888728,-0.006797,-0.004084
24.263294,-1.020317,-0.888750,-0.005941,-0.003076
24.268291,-1.020345,-0.888762,-0.005201,-0.002493
24.273289,-1.020369,-0.888775,-0.004692,-0.001860
